189	373	5
145	416	5
13	381	4
152	258	4
643	718	4
534	587	4
290	540	4
315	615	4
505	564	4
183	298	4
528	675	4
286	371	4
310	859	4
293	306	4
276	749	4
663	682	4
749	849	4
807	845	4
611	742	4
190	199	4
530	544	4
238	871	4
74	646	4
304	537	4
165	187	4
35	262	4
337	768	4
322	631	4
9	760	4
179	955	4
400	964	4
247	700	4
406	896	4
71	686	4
81	237	4
417	743	4
60	738	4
365	408	4
361	953	4
250	339	4
107	642	4
564	841	4
632	814	4
62	195	4
4	88	4
552	639	4
419	896	4
389	824	4
663	916	4
93	834	4
237	602	4
131	346	4
140	497	4
311	604	4
263	707	4
280	384	4
104	248	4
875	933	4
710	775	4
438	719	4
603	734	4
63	516	4
750	811	4
172	933	4
493	601	4
928	957	4
570	809	4
18	399	4
186	658	4
158	822	4
41	799	4
214	538	4
77	324	4
250	448	4
265	463	4
563	666	4
188	691	4
348	860	4
296	831	4
312	462	4
665	778	4
302	360	4
493	855	4
742	922	4
628	954	4
503	823	4
366	751	4
341	810	4
370	996	4
331	805	4
113	483	4
563	819	4
49	759	4
661	706	4
193	767	4
545	551	4
125	362	4
781	842	4
523	673	4
1	46	4
864	975	4
271	931	4
879	898	4
232	593	4
804	878	4
724	893	4
426	494	4
726	862	4
298	870	4
517	933	4
696	807	4
885	894	4
240	378	4
235	374	4
71	804	4
593	773	4
60	75	4
837	917	3
621	759	3
312	813	3
396	867	3
121	998	3
489	932	3
377	722	3
154	957	3
642	777	3
471	492	3
17	709	3
311	733	3
84	184	3
265	860	3
182	487	3
721	876	3
411	469	3
91	976	3
481	504	3
10	682	3
12	507	3
30	687	3
233	545	3
462	910	3
164	313	3
337	487	3
129	499	3
592	822	3
134	613	3
517	765	3
431	879	3
248	774	3
93	874	3
33	711	3
127	543	3
129	641	3
235	607	3
424	714	3
38	73	3
204	801	3
227	384	3
50	108	3
266	551	3
239	356	3
121	637	3
121	953	3
40	684	3
43	705	3
373	842	3
787	943	3
62	552	3
275	984	3
368	873	3
220	714	3
52	64	3
377	713	3
26	726	3
460	673	3
340	563	3
56	645	3
81	854	3
512	648	3
7	558	3
184	212	3
216	293	3
632	944	3
387	405	3
188	223	3
698	865	3
488	829	3
58	226	3
819	975	3
192	540	3
420	548	3
290	996	3
322	889	3
144	392	3
1	305	3
102	187	3
385	632	3
79	825	3
270	717	3
829	836	3
337	542	3
498	854	3
323	741	3
112	691	3
419	464	3
137	140	3
229	267	3
861	949	3
24	909	3
125	931	3
504	565	3
63	665	3
573	943	3
194	783	3
15	45	3
184	308	3
334	874	3
718	831	3
266	420	3
143	643	3
504	725	3
197	812	3
360	749	3
306	553	3
378	512	3
206	993	3
414	991	3
132	187	3
207	519	3
227	298	3
674	759	3
27	737	3
440	858	3
387	788	3
431	875	3
30	457	3
592	933	3
557	601	3
917	921	3
411	445	3
88	425	3
136	895	3
52	279	3
62	556	3
232	673	3
159	841	3
135	478	3
68	583	3
709	738	3
662	811	3
311	697	3
128	871	3
444	930	3
142	533	3
600	935	3
57	846	3
502	896	3
499	811	3
250	832	3
357	483	3
103	707	3
290	316	3
360	838	3
687	738	3
145	255	3
153	566	3
121	753	3
272	284	3
643	825	3
236	927	3
437	885	3
466	477	3
690	746	3
814	877	3
134	317	3
113	920	3
800	808	3
97	959	3
509	884	3
175	520	3
301	759	3
268	318	3
185	548	3
73	712	3
203	964	3
682	890	3
466	724	3
36	759	3
212	246	3
484	878	3
471	838	3
193	272	3
211	876	3
547	599	3
41	770	3
441	864	3
653	823	3
650	722	3
659	864	3
328	846	3
208	228	3
210	398	3
51	362	3
330	799	3
48	776	3
2	874	3
304	781	3
559	881	3
614	752	3
278	524	3
665	873	3
71	153	3
56	579	3
194	593	3
458	694	3
60	242	3
136	798	3
505	609	3
309	593	3
101	287	3
36	697	3
804	875	3
80	986	3
188	784	3
657	790	3
727	931	3
474	712	3
64	822	3
397	619	3
35	230	3
542	763	3
252	284	3
273	641	3
402	491	3
348	361	3
343	799	3
26	146	3
139	401	3
421	949	3
453	484	3
54	293	3
580	689	3
589	957	3
326	813	3
199	561	3
186	761	3
195	365	3
609	824	3
907	968	3
785	899	3
559	691	3
141	222	3
67	982	3
164	328	3
309	957	3
176	940	3
818	918	3
8	546	3
609	902	3
535	799	3
513	594	3
644	751	3
90	804	3
307	872	3
243	984	3
242	666	3
764	985	3
159	568	3
251	980	3
74	680	3
622	769	3
338	519	3
692	917	3
746	860	3
409	908	3
55	264	3
271	833	3
570	713	3
632	898	3
336	532	3
445	848	3
929	931	3
346	811	3
562	967	3
196	561	3
532	775	3
417	789	3
88	890	3
377	504	3
633	850	3
479	632	3
3	950	3
272	996	3
319	532	3
166	280	3
182	770	3
57	703	3
451	716	3
61	961	3
259	482	3
718	911	3
203	257	3
46	279	3
771	972	3
60	921	3
596	793	3
423	783	3
511	901	3
114	625	3
210	214	3
569	598	3
57	298	3
449	592	3
345	615	3
233	715	3
657	710	3
674	990	3
620	828	3
131	675	3
110	317	3
56	232	3
596	645	3
170	434	3
691	748	3
188	246	3
109	660	3
622	869	3
507	916	3
608	725	3
149	801	3
623	746	3
390	776	3
410	576	3
216	422	3
288	320	3
38	367	3
896	921	3
684	717	3
16	294	3
615	647	3
442	499	3
603	613	3
188	750	3
95	857	3
787	926	3
19	520	3
336	781	3
150	789	3
325	986	3
61	161	3
337	680	3
160	993	3
791	817	3
136	277	3
145	473	3
251	863	3
200	399	3
511	810	3
14	310	3
164	341	3
460	984	3
71	788	3
310	722	3
425	689	3
120	226	3
596	742	3
491	590	3
571	767	3
51	813	3
635	921	3
702	771	3
282	292	3
272	877	3
256	354	3
886	897	3
178	960	3
657	886	3
161	615	3
724	963	3
391	690	3
690	928	3
108	583	3
144	216	3
26	212	3
186	240	3
441	851	3
58	820	3
658	981	3
1	510	3
37	633	3
271	642	3
104	930	3
637	706	3
117	853	3
156	279	3
522	896	3
17	712	3
62	187	3
622	851	3
43	538	3
93	289	3
45	437	3
38	518	3
538	726	3
875	908	3
60	364	3
251	507	3
328	625	3
5	221	3
696	939	3
269	314	3
368	507	3
14	353	3
453	668	3
609	657	3
142	843	3
88	648	3
561	967	3
144	807	3
751	956	3
772	870	3
135	466	3
302	506	3
32	234	3
753	769	3
89	980	3
725	952	3
57	604	3
575	973	3
275	834	3
521	911	3
566	947	3
466	623	3
290	304	3
52	234	3
402	508	3
459	578	3
520	916	3
444	468	3
152	177	3
31	296	3
574	764	3
369	817	3
75	700	3
702	778	3
320	989	3
209	522	3
768	785	3
338	345	3
72	384	3
73	907	3
405	588	3
437	475	3
90	352	3
543	814	3
189	225	3
726	968	3
254	266	3
185	957	3
549	676	3
203	877	3
295	545	3
520	751	3
175	959	3
237	887	3
198	415	3
183	527	3
558	920	3
119	981	3
211	406	3
310	794	3
114	187	3
44	52	3
445	771	3
177	849	3
234	326	3
263	965	3
389	640	3
135	513	3
10	305	3
349	857	3
226	250	3
87	907	3
677	762	3
127	797	3
297	793	3
444	847	3
220	294	3
676	753	3
320	432	3
705	921	3
536	685	3
896	993	3
274	923	3
607	635	3
