0	22	0.9992
0	96	0.9997
0	141	0.998
0	145	0.9992
0	182	0.9993
0	200	0.9986
0	254	0.9976
0	339	1
0	341	0.9996
0	375	0.9963
0	396	0.9999
0	451	0.9982
0	454	0.9993
0	455	0.9983
0	494	0.9995
0	498	0.9997
0	510	0.9992
0	516	0.9953
0	536	0.9994
0	571	0.9999
0	623	0.999
0	656	0.9974
0	661	0.9985
0	662	0.9994
0	664	0.9999
0	725	0.9982
0	741	0.9995
0	743	0.998
0	763	0.9999
0	779	0.9991
0	801	0.9985
0	867	0.9999
0	901	0.9999
0	903	0.9996
0	907	0.9998
0	941	0.9989
0	959	0.9992
0	970	1
0	983	0.9999
0	984	0.9996
1	23	0.9987
1	32	1
1	46	0.9998
1	55	0.9998
1	87	0.9995
1	108	0.9999
1	136	0.9996
1	150	0.9997
1	207	1
1	208	1
1	214	0.998
1	217	0.9993
1	228	0.999
1	230	0.9993
1	282	0.9995
1	305	0.9999
1	307	0.9988
1	315	0.9998
1	333	0.9981
1	362	1
1	369	0.9998
1	403	0.9961
1	429	0.9983
1	510	0.9992
1	512	0.9998
1	517	0.9992
1	524	0.9997
1	547	0.9989
1	557	0.9997
1	562	0.9987
1	565	0.9996
1	579	0.9995
1	608	0.9998
1	682	0.9991
1	700	0.9998
1	703	0.9987
1	724	0.9998
1	751	0.999
1	772	0.9985
1	789	0.9999
1	808	0.9981
1	810	0.9998
1	812	0.9988
1	836	0.9991
1	837	0.9983
1	883	0.9998
1	899	0.9996
1	934	0.9986
1	948	0.9994
1	972	0.9991
1	986	0.9984
1	994	0.9986
2	22	0.9999
2	148	0.9977
2	168	0.9995
2	174	0.9996
2	204	0.9999
2	221	0.9991
2	228	0.9998
2	259	1
2	269	0.9997
2	280	0.9995
2	297	0.9994
2	309	0.9993
2	315	0.9998
2	340	0.9993
2	366	0.9999
2	372	0.998
2	389	0.9992
2	394	0.9988
2	401	0.9996
2	462	0.9992
2	470	0.9984
2	486	0.9987
2	498	0.9999
2	509	0.9997
2	541	0.9997
2	550	0.9986
2	555	0.999
2	557	0.9999
2	567	0.9984
2	574	0.9999
2	579	0.9986
2	586	0.9993
2	672	0.9997
2	725	0.9997
2	737	0.9978
2	744	0.9997
2	761	0.9996
2	810	0.9995
2	835	0.9996
2	857	0.9994
2	873	0.9995
2	874	0.9998
2	882	0.999
2	886	0.9997
2	907	0.9974
2	953	0.9995
2	989	0.9974
3	8	0.9999
3	41	0.9996
3	51	0.9995
3	59	0.9991
3	90	0.9981
3	132	0.9999
3	136	0.9999
3	143	0.9998
3	190	0.9999
3	195	0.9988
3	199	0.9989
3	202	0.9998
3	209	0.9997
3	227	0.9993
3	265	0.9999
3	286	0.9973
3	341	0.9998
3	394	0.9996
3	408	0.9986
3	419	0.9981
3	438	1
3	442	0.999
3	459	0.9983
3	498	0.997
3	501	0.9993
3	519	0.9994
3	568	0.9996
3	583	0.9996
3	597	0.9992
3	616	0.9991
3	644	0.9992
3	646	0.9981
3	651	0.9992
3	709	0.9993
3	713	0.9999
3	721	0.9984
3	722	0.9992
3	732	0.9999
3	784	0.9996
3	813	1
3	819	0.9979
3	823	0.9992
3	851	0.9981
3	902	0.9999
3	905	0.9991
3	945	0.9982
3	950	0.9999
3	966	0.9999
3	968	0.9994
3	969	0.9992
4	22	0.999
4	24	0.9991
4	55	1
4	56	0.9999
4	66	0.9998
4	68	0.999
4	72	0.9988
4	88	0.9997
4	117	0.9997
4	126	0.9989
4	159	0.9986
4	180	0.9982
4	196	0.9997
4	201	0.9989
4	212	1
4	220	0.9998
4	229	0.9992
4	253	0.9996
4	254	0.9987
4	288	0.9995
4	294	0.9985
4	299	0.9997
4	301	0.9994
4	354	0.9999
4	356	0.9978
4	382	0.9982
4	383	0.9983
4	393	0.9982
4	397	0.9994
4	399	0.9986
4	410	0.9996
4	435	0.9993
4	471	0.9999
4	520	0.9987
4	545	0.998
4	564	0.9994
4	566	0.9997
4	582	0.9994
4	606	0.9997
4	624	0.9993
4	652	0.9978
4	709	0.9997
4	758	0.9992
4	765	0.999
4	776	0.9999
4	829	0.9988
4	834	0.9984
4	839	1
4	845	0.9993
4	866	0.9998
4	870	0.9996
4	883	0.9986
4	886	0.9998
4	941	0.9997
4	970	0.999
4	983	0.9987
5	13	0.9995
5	23	0.9988
5	25	0.9997
5	33	0.999
5	55	0.9985
5	58	0.9989
5	62	0.9974
5	76	0.9998
5	133	1
5	182	0.9996
5	192	0.9992
5	209	0.9995
5	221	0.9976
5	251	0.9997
5	263	1
5	276	0.9989
5	278	0.9992
5	282	0.9984
5	309	0.9979
5	315	0.9994
5	317	1
5	327	0.998
5	397	1
5	452	0.9987
5	467	0.9998
5	473	0.9998
5	484	0.9999
5	541	0.9996
5	555	0.9979
5	614	0.9997
5	627	0.9971
5	628	0.9986
5	686	1
5	688	0.9986
5	690	0.9995
5	710	0.9999
5	769	0.9997
5	778	0.9999
5	790	0.9992
5	791	0.9984
5	794	0.9989
5	851	0.9984
5	901	0.9958
5	906	0.9993
5	917	0.9997
5	966	0.9997
5	980	0.9996
5	989	0.9999
6	28	0.9972
6	79	0.9997
6	81	0.9973
6	98	0.9983
6	117	0.9995
6	122	0.9964
6	175	0.9985
6	196	0.9986
6	201	0.9993
6	202	0.9997
6	226	0.9985
6	315	0.9989
6	318	0.9987
6	362	0.9962
6	381	0.996
6	435	0.9998
6	441	0.9997
6	479	0.9994
6	501	0.9987
6	505	0.9989
6	537	0.9986
6	578	0.998
6	597	0.9998
6	598	0.9997
6	621	0.9992
6	650	0.9991
6	684	0.9999
6	728	0.9999
6	792	0.9996
6	794	0.9963
6	806	0.9996
6	825	1
6	830	0.9992
6	835	0.9986
6	844	0.9995
6	870	0.9971
6	894	0.9999
6	916	0.9986
6	927	0.9995
6	943	0.999
6	994	1
7	121	0.999
7	122	0.9992
7	126	0.9998
7	134	0.9986
7	157	0.9996
7	181	0.9992
7	194	0.9999
7	218	0.9985
7	254	0.9979
7	281	0.9989
7	327	0.9998
7	328	0.9976
7	335	0.9989
7	346	0.9999
7	366	0.9998
7	382	0.9973
7	480	0.9991
7	537	0.9991
7	538	0.9998
7	558	0.9994
7	565	0.9997
7	567	0.999
7	577	0.9988
7	580	0.9977
7	608	0.9983
7	627	0.9979
7	644	0.9992
7	666	0.9984
7	678	0.9993
7	679	0.9989
7	687	1
7	738	0.9996
7	761	0.9999
7	859	0.9996
7	869	0.9993
7	881	0.9986
7	908	0.9985
7	936	0.9986
7	953	0.9996
7	961	0.9968
7	985	0.9985
8	28	0.9998
8	54	0.9993
8	56	0.9976
8	59	0.9984
8	76	0.9967
8	109	0.9998
8	131	0.9975
8	142	0.9997
8	161	0.9992
8	242	0.9999
8	253	0.9999
8	272	0.9994
8	289	0.9999
8	332	0.9992
8	347	0.9996
8	365	0.9968
8	376	0.9996
8	377	0.9998
8	397	0.9988
8	405	0.9998
8	453	0.9985
8	488	0.9994
8	527	0.9985
8	546	1
8	572	1
8	574	0.9999
8	630	0.9992
8	661	0.9999
8	662	0.9996
8	663	0.997
8	682	1
8	701	0.9987
8	749	0.9982
8	806	0.9987
8	831	0.9992
8	843	0.9994
8	857	0.9999
8	862	1
8	884	0.9999
8	889	0.9996
8	894	0.9994
8	902	0.9994
8	910	0.9997
8	942	0.9993
8	953	0.9992
8	996	1
9	22	0.999
9	50	0.9999
9	56	0.9994
9	73	0.999
9	76	0.998
9	78	0.9999
9	112	0.9996
9	157	0.9987
9	164	0.9987
9	188	0.9996
9	199	0.9998
9	214	0.9981
9	220	0.9999
9	228	0.9993
9	254	0.9984
9	259	0.9998
9	283	0.9989
9	289	0.9998
9	290	0.9996
9	318	0.9996
9	319	0.999
9	365	0.9993
9	385	0.9983
9	393	0.9997
9	400	0.999
9	401	0.9984
9	460	0.9999
9	471	0.9991
9	473	0.9992
9	523	0.9993
9	530	0.9998
9	569	0.9986
9	642	0.9998
9	645	0.9998
9	650	0.9991
9	686	0.9985
9	710	0.9999
9	715	0.9984
9	721	0.9999
9	742	0.9984
9	744	0.9983
9	753	0.9999
9	759	0.9966
9	760	0.9994
9	764	0.9994
9	788	0.9997
9	796	0.9988
9	826	0.9996
9	853	0.9988
9	877	0.9997
9	879	0.9988
9	882	0.997
9	897	0.9997
9	906	0.9996
9	922	0.9999
9	925	0.9996
9	934	0.9998
9	966	0.9997
10	29	0.9995
10	52	0.9989
10	70	0.9984
10	117	0.9987
10	174	0.9987
10	208	0.9995
10	224	0.9998
10	234	0.9992
10	251	0.999
10	305	0.9981
10	339	0.9995
10	358	1
10	386	0.9995
10	401	0.9994
10	411	0.9976
10	414	0.9983
10	415	0.9996
10	416	0.9995
10	448	0.9987
10	529	0.999
10	537	0.9999
10	548	0.9997
10	552	0.9997
10	600	0.9983
10	603	0.9983
10	606	0.9998
10	609	0.9999
10	626	0.9996
10	664	0.998
10	682	0.9999
10	692	0.9994
10	703	0.999
10	715	0.9987
10	854	0.999
10	874	0.9994
10	879	0.9989
10	899	0.9992
10	908	0.9979
10	928	0.9995
10	960	0.9984
10	967	0.9976
10	980	0.9995
10	984	0.9999
10	987	0.9972
11	17	0.9998
11	18	0.9994
11	33	0.9988
11	56	0.9998
11	66	0.9995
11	78	0.9993
11	92	0.9996
11	121	0.9996
11	122	0.999
11	131	0.999
11	138	0.9977
11	156	0.9998
11	161	0.9997
11	172	0.9988
11	176	0.9999
11	227	0.9999
11	243	0.9999
11	270	0.9998
11	303	0.9999
11	343	0.9998
11	360	0.9997
11	363	0.9994
11	369	0.9999
11	395	0.9976
11	424	0.9975
11	443	0.9981
11	462	0.996
11	477	0.9989
11	492	0.9999
11	498	0.9995
11	506	0.9994
11	560	0.9986
11	567	0.9998
11	571	0.9996
11	627	0.9995
11	629	0.9986
11	630	0.9998
11	640	0.998
11	668	0.9999
11	678	0.9989
11	680	0.9997
11	708	0.999
11	719	1
11	730	0.9989
11	734	0.9971
11	743	0.9999
11	752	0.9993
11	786	0.9977
11	813	0.9996
11	830	0.9998
11	836	0.9997
11	850	0.9992
11	882	0.9966
11	925	0.9986
11	938	0.9984
11	955	0.9995
11	978	0.9987
11	989	0.9975
12	27	0.9996
12	45	0.9988
12	59	0.9987
12	143	0.9998
12	198	0.9997
12	199	1
12	209	0.9954
12	237	0.9958
