1190	6640	34
1857	7643	34
167	3655	33
1977	5291	33
1618	6993	33
3444	8868	33
2715	6426	33
1148	6695	33
203	4042	33
4116	6649	33
162	7110	33
7515	8125	32
2331	3431	32
867	9173	32
1320	7471	32
6824	8365	32
1207	3555	32
658	892	32
3000	9998	32
4454	6820	31
2332	9249	31
3528	7283	31
3587	9776	31
3299	5326	31
4833	6828	31
2327	8724	31
4942	8048	31
1237	9281	31
2122	9827	31
637	1872	31
4226	8680	31
5585	9006	31
4652	8729	31
5010	8655	31
1908	6017	31
2034	5291	31
6252	6409	31
4123	4997	31
1072	5329	31
5658	6203	31
559	1237	31
3059	9452	31
3539	6640	31
1795	2893	31
6869	7230	31
6293	7250	31
5196	8425	31
4053	9242	31
1118	9177	31
2731	3227	30
3119	4627	30
331	4127	30
2882	7458	30
4015	7245	30
2212	8513	30
2763	6354	30
3827	7515	30
277	5668	30
2576	3612	30
2829	4622	30
7242	7496	30
1072	3020	30
4443	5742	30
3214	9554	30
9279	9681	30
4319	7250	30
281	7920	30
2201	8532	30
2161	4431	30
2331	7926	30
8732	9568	30
6676	8282	30
424	9049	30
5128	7527	30
1284	7651	30
1760	8802	30
3815	5496	30
3610	7674	30
1011	3906	30
4934	6319	30
2332	7339	30
2758	8923	30
2684	3929	30
3715	8583	30
3440	9786	30
6186	8558	30
3230	4989	30
14	3998	30
1284	3379	30
1521	1599	30
2610	3139	30
3019	8011	29
6418	8399	29
4814	6369	29
4823	7667	29
1818	5894	29
2451	9007	29
141	8009	29
8138	8563	29
2295	3379	29
2408	9452	29
884	7473	29
3549	4466	29
6839	6871	29
4997	6007	29
4811	4861	29
2007	3613	29
195	3549	29
335	9160	29
2674	3940	29
1789	6698	29
4887	6080	29
5291	6754	29
1524	8502	29
3137	7344	29
2537	2881	29
761	8797	29
515	9887	29
797	3627	29
938	4803	29
2814	5777	29
1542	8542	29
1020	2707	29
8024	9175	29
1237	5444	29
7162	9141	29
2708	5624	29
4441	7640	29
5678	8959	29
5915	7749	29
709	2341	29
3029	7230	29
6875	8904	29
3866	7982	29
2570	4922	29
2271	9962	29
1118	6198	29
1320	3678	29
6029	7640	29
7860	8820	29
6207	9534	29
1840	8390	29
786	1866	29
6566	9721	29
169	3325	29
7316	8390	29
4653	8842	29
4649	7861	29
2393	3011	29
1051	8268	29
7977	8173	29
1085	9238	29
2561	3885	29
6177	8355	29
1968	9902	29
1980	6330	29
4475	6047	29
5878	8705	29
2207	6911	29
889	3271	29
3540	4246	29
233	9610	29
6695	8485	29
1431	8934	29
987	3133	29
546	1072	29
6653	7751	29
4357	8192	29
4833	9723	29
5888	7205	29
3245	6942	29
4060	6477	29
1021	5041	29
36	7515	29
1456	5086	29
768	8402	29
3587	9176	29
2951	9302	29
5291	7901	29
284	8588	29
8242	9667	29
6173	8520	29
1838	4071	29
1207	6362	28
4017	6097	28
1973	9664	28
6657	7887	28
1729	7254	28
3149	9376	28
6827	8932	28
6337	7241	28
1085	3898	28
2122	3694	28
3226	3714	28
3967	6106	28
5388	7606	28
5934	8481	28
2357	3276	28
6729	8250	28
8923	8962	28
2688	3708	28
2865	5401	28
3869	6750	28
445	3861	28
567	6807	28
1082	7527	28
6603	8355	28
1958	3857	28
3555	7527	28
4232	5271	28
6486	9610	28
2876	5982	28
3272	5918	28
938	1568	28
865	3703	28
6214	9324	28
7868	8352	28
312	9154	28
147	2272	28
1763	9247	28
3857	7010	28
2937	5900	28
35	4677	28
515	6175	28
3701	5045	28
726	8130	28
2196	7608	28
3260	3549	28
4743	6854	28
3424	7657	28
2358	5742	28
8923	9444	28
2709	2780	28
768	4969	28
2588	2855	28
122	6866	28
8873	9094	28
2012	7414	28
2931	6590	28
4987	6896	28
2084	5901	28
993	2331	28
6024	8918	28
4516	6823	28
1701	4452	28
334	3805	28
1026	9506	28
7125	8873	28
7716	9681	28
3283	3684	28
3834	8880	28
3116	4067	28
2410	5713	28
1020	4552	28
4956	5232	28
577	9617	28
3379	9792	28
6441	8024	28
2742	5603	28
7360	9129	28
7372	9654	28
328	9435	28
3746	8626	28
529	8268	28
5582	7934	28
5407	6203	28
715	3188	28
9473	9837	28
4435	9502	28
373	4250	28
6217	7013	28
640	853	28
3627	8500	28
5689	7340	28
1686	3050	28
5210	7344	28
1481	5254	28
631	3409	28
2122	5812	28
7025	8328	28
6336	6527	28
7455	7561	28
1876	8692	28
911	4283	28
560	8639	28
4589	9073	28
6033	8201	28
2772	7549	28
6094	6403	28
6712	8170	28
7523	9240	28
430	3177	28
45	3607	28
2963	6152	28
1838	9041	28
1432	7479	28
1523	3387	28
153	7520	28
8479	8883	28
498	6319	28
2005	4652	28
147	2994	28
8466	8528	28
5232	8602	28
2294	7283	28
7874	9406	28
3423	7000	28
2135	5681	28
8326	8990	28
4800	8623	28
1502	9964	28
6293	7610	28
394	4425	28
4837	7646	28
4835	4869	28
1497	2134	28
2179	5297	28
51	4072	28
3191	8277	28
2006	4042	28
8421	9526	28
1653	2957	28
8857	9248	28
6707	9204	28
3500	3649	28
591	8243	28
4975	9454	28
1169	8583	28
4798	8990	28
1277	8923	28
1602	9120	28
2670	5880	28
823	5070	28
91	695	28
3857	4997	28
3940	8493	28
4952	5255	28
881	7347	28
9505	9932	28
3367	3374	28
7173	8979	28
5171	6259	28
2899	4300	27
3852	4720	27
2184	7186	27
378	8329	27
3228	7283	27
6436	9766	27
48	2687	27
3394	5592	27
84	4837	27
2184	2957	27
1805	9225	27
1766	7399	27
1609	6950	27
5067	5740	27
5090	9154	27
7498	9781	27
5748	7661	27
3276	9873	27
6839	7986	27
3515	5286	27
185	6869	27
445	1278	27
1038	5340	27
2191	7925	27
4823	7959	27
2501	9485	27
961	5070	27
1207	7739	27
2570	7339	27
1938	8375	27
3006	7110	27
5210	6049	27
4845	8705	27
1365	6590	27
3252	9131	27
1118	7800	27
5870	8071	27
5316	7450	27
4871	7658	27
8899	9964	27
1089	6578	27
2551	3230	27
1231	2322	27
5019	6637	27
1501	3299	27
745	2550	27
3578	7068	27
709	8721	27
4540	8190	27
1026	1798	27
3509	9726	27
2301	9910	27
6590	7161	27
6252	8388	27
588	9015	27
936	8495	27
907	4925	27
4924	7123	27
8064	8639	27
3714	4511	27
5238	8246	27
6934	9852	27
1797	1834	27
1232	8733	27
5732	6763	27
664	5459	27
1100	3797	27
4155	9094	27
416	8557	27
6501	8489	27
1400	8242	27
6860	7567	27
2302	3551	27
2312	3613	27
9299	9588	27
4278	5975	27
1808	8917	27
2388	9669	27
1655	9766	27
1993	3628	27
177	4877	27
648	9620	27
567	2124	27
722	4992	27
753	4232	27
2677	2854	27
3866	5591	27
1014	8340	27
7027	7879	27
3555	9608	27
4804	9402	27
4053	4076	27
4874	5834	27
7151	7742	27
2255	5040	27
3017	7181	27
6392	9873	27
8644	8830	27
356	4622	27
1684	3191	27
1432	7025	27
4824	6080	27
4079	4943	27
691	3148	27
4743	7842	27
3288	8816	27
3466	5927	27
1716	1830	27
2854	3371	27
3243	3916	27
827	7340	27
8450	9940	27
2237	4369	27
3502	4042	27
1557	7729	27
1223	1789	27
4478	8897	27
1077	7282	27
1375	3050	27
4859	7963	27
8035	9242	27
6997	9518	27
1054	6078	27
669	816	27
3005	5006	27
1850	8525	27
1371	7068	27
2888	6482	27
1091	8127	27
1760	5447	27
4987	7152	27
1011	5193	27
3379	4204	27
2515	8133	27
2949	5625	27
7546	7770	27
6710	8667	27
6649	8816	27
4950	8224	27
474	7086	27
1853	8904	27
121	7428	27
3035	5421	27
3647	4952	27
4823	5285	27
2369	7105	27
5442	9642	27
2849	4433	27
4199	6411	27
1147	1614	27
4374	9610	27
3194	3627	27
8004	9783	27
7339	7505	27
7555	8661	27
7503	7911	27
3606	7458	27
5777	6703	27
938	3966	27
6307	8067	27
2736	4809	27
5727	7125	27
956	1986	27
45	3520	27
1941	4973	27
3692	7840	27
5591	5658	27
1602	2284	27
1908	8400	27
2684	6820	27
7455	9234	27
2707	4488	27
1057	5959	27
5350	6408	27
4418	8238	27
3495	4343	27
2377	7738	27
3096	9124	27
1422	4960	27
680	2990	27
1483	7254	27
282	1950	27
1375	5927	27
5291	5941	27
3870	9678	27
2544	6554	27
3140	6364	27
234	6756	27
2509	9242	27
3803	4849	27
5709	8697	27
4855	5300	27
2109	8141	27
6012	8418	27
909	8199	27
763	1311	27
4269	8280	27
1436	2990	27
482	4563	27
8826	9289	27
1704	9922	27
1118	8615	27
613	3334	27
4253	7032	27
7290	8774	27
1036	4366	27
7977	9103	27
126	8387	27
7455	9177	27
1052	6525	27
1684	6025	27
1781	5072	27
4993	8715	27
5193	9721	27
174	2016	27
1020	9669	27
4730	6132	27
4999	8541	27
142	1857	27
4954	9035	27
3063	3601	27
3345	9419	27
3708	5404	27
103	5388	27
2808	3966	27
